# x[mm] y[mm]
8.9395801789e+00 7.3543129693e+00
-2.8252580202e+00 3.1315797133e+00
3.2682998572e+00 -1.0876248461e+00
-6.9137499313e+00 -5.8844543398e+00
-7.9340804274e+00 9.5137958707e+00
-1.0424287448e+01 5.5810251254e+00
-7.8449425045e+00 -5.6260197573e+00
-2.7236364030e-01 -5.9002258881e+00
-2.7985104983e+00 6.1801662090e+00
1.6622600277e+00 -9.1927154326e+00
-7.1520479915e+00 -5.1014876460e+00
-1.1221181275e+01 1.1100943674e+00
9.4424570688e+00 -5.4632127570e+00
-6.9496515004e+00 -1.9652854708e+00
-2.3410664037e+00 -4.0316689176e+00
-9.4237495586e+00 2.1341067086e+00
7.2125567441e+00 3.7212665844e+00
1.1349355944e+01 -2.9319430190e+00
-6.6191841839e+00 3.3427097960e+00
-5.6499990448e+00 9.8921614475e+00
4.5724746935e+00 -2.0374101411e+00
8.9447215461e+00 -1.0467948463e+01
-2.6118876803e+00 7.2666542711e+00
2.4784810451e+00 7.7941295429e+00
1.9342154085e-01 -9.4363996839e+00
9.4129539869e+00 3.2628751601e+00
1.7273558360e+00 -1.0478149682e+01
4.5731028362e-01 -1.5880456339e+00
-4.6187417972e+00 -5.4824781745e+00
-2.2692368645e+00 1.0744258856e+01
-5.8219316781e-01 -4.8264137833e+00
6.2397811785e+00 1.8866153005e+00
4.1851761267e+00 -7.8040179225e+00
-8.6301024531e-01 9.4417203256e-01
-4.3455799392e+00 -3.3562294050e+00
-1.0195506164e+01 -5.4365258944e+00
5.2779941562e+00 6.8071719947e+00
-7.5680119113e+00 -7.5168652740e+00
8.4624086979e-01 2.2432715850e+00
1.6297408231e+00 -9.5412869804e+00
-7.6214037769e-02 -9.3229222429e+00
-1.0570420716e+01 3.2618989674e+00
7.2774618916e+00 1.9490839019e+00
-8.3198928916e+00 3.2584310369e+00
-2.3555182991e+00 5.0844270242e+00
-5.1615201700e+00 1.0342714585e+01
-7.9204097855e+00 2.2075557591e+00
-7.3971848183e-01 -9.9471826722e+00
-4.6670741550e+00 1.0605957042e+01
-1.0118664217e+01 -2.8316243236e+00
-3.2259109718e+00 1.6160667589e+00
-1.1135172840e+01 -4.2130999417e+00
2.9212473816e+00 -4.7613001344e-01
9.3762261766e+00 4.2287697475e+00
-3.3112220661e+00 4.0518571948e+00
-8.2039738949e+00 1.0515152404e+01
6.8681021631e+00 -9.7838850963e+00
-5.1391809843e+00 8.1672584036e+00
-7.9947020225e+00 1.1561221611e+01
9.0065854584e+00 -9.3974884964e+00
-5.4559420407e+00 -2.7974037333e+00
-1.1212632648e+01 1.7264454336e+00
8.9226821261e+00 3.0526678990e+00
-1.4295535023e+00 2.7473888233e+00
-2.6093872152e+00 -4.4723857016e-01
5.3677353444e+00 4.9293543789e+00
-5.2124094534e+00 8.9601663439e+00
4.0358259759e+00 -2.4440200460e+00
9.1408246533e+00 -6.5888315766e+00
-1.0351085691e+01 5.6026609269e+00
-1.0311777960e+01 -4.7939993759e+00
2.3452078185e-01 -2.8126463815e-01
5.7339532488e+00 -6.4399451298e+00
-7.0589459868e+00 -5.2530469281e+00
-2.1224341871e+00 2.8292913334e+00
8.9455505564e+00 -1.4803997436e-01
-1.0809328006e+01 -1.9891609811e+00
9.2251679069e+00 4.3884843140e+00
6.4557457083e+00 -4.8694895553e+00
-7.1453895540e+00 -8.9537445326e+00
4.4555483889e+00 -4.7340677069e+00
1.7785009957e+00 -5.1717583175e-02
-6.9477486330e+00 1.0446470202e+01
1.6918731523e+00 6.0546612590e+00
1.1019589016e+01 -5.4558588360e+00
-4.7448797710e+00 1.0715530854e+01
2.3316618335e+00 -4.4134682050e+00
-9.9825216503e+00 -2.2185132132e+00
-5.7959132889e+00 -8.3523147647e+00
1.1366331836e+01 3.4182188156e+00
-3.9906780067e+00 -2.5219870926e-01
3.9662049724e+00 3.5566476406e+00
9.1004954726e+00 -1.2537192444e+01
-1.0573882731e+01 4.2576176724e+00
5.8845842239e+00 -9.1161062786e+00
-2.9176106052e+00 -1.7834303035e+00
2.2652659361e+00 3.1812093862e+00
9.1068722569e+00 -1.1841698332e+01
-8.7503303326e+00 -2.9174757619e+00
-1.0454221156e-01 9.8937474004e+00
1.0915924690e+01 -1.0178407655e+00
-5.4017746057e+00 1.1709833204e+01
1.0951172911e+01 3.2688424307e+00
-8.4987044567e+00 -4.0623164290e+00
-5.7733834925e+00 9.1535112140e+00
7.2579352838e+00 -7.9349384759e+00
-1.0998975750e+01 6.2224056222e+00
-2.6861454062e+00 -7.1709372681e+00
-1.0347207036e+01 1.0518110081e+01
9.5848552716e-02 1.5893932631e+00
1.2829712406e+00 -1.1875365561e+01
8.1194194016e+00 -4.9308953519e+00
2.9810914683e-01 4.4632563851e+00
-1.1001930793e+01 -1.1635356118e+00
-5.9344756407e+00 3.2669455571e+00
2.8471588195e+00 -1.0830275679e+01
-2.4810301363e+00 -4.6225590604e+00
-8.5705727984e-01 7.9847938418e+00
8.3414522759e+00 1.5243531940e+00
-8.9400950856e+00 -3.6789253169e+00
8.8574395665e+00 -5.6564709347e+00
6.3800530662e+00 -2.7629759182e+00
2.1539221695e+00 1.0315184396e+01
-2.5996129084e+00 8.6647925488e+00
7.8768926440e+00 7.1191606055e+00
4.2731376289e+00 2.3729252898e+00
-1.0916722381e+01 8.5661465963e+00
-1.0037109404e+01 -4.2490589023e+00
9.4285923206e+00 1.9937884333e-01
2.0768591911e+00 -8.3758166796e+00
-5.9674298539e+00 1.0038738588e+01
-4.7126184757e+00 -7.8869719003e+00
8.8699721397e+00 -9.1869855990e+00
-5.7468390958e+00 1.5514051438e+00
-6.7713314518e+00 1.0652942144e+01
8.2609275431e+00 7.0778716057e+00
-9.2296104552e+00 3.3674429272e+00
-6.6175202810e+00 2.2012455295e+00
2.9426117102e+00 -5.0365750446e+00
8.4548212626e+00 6.7904599606e+00
-2.5638117957e+00 6.9494495573e+00
5.6400951539e+00 -8.1200562591e+00
-9.9403675757e+00 1.1942421460e+01
-8.5796717731e+00 -1.0410307730e+00
-9.2854205854e+00 1.1157022497e+01
2.7863376849e+00 -9.8309097328e+00
-1.1484702950e+01 7.4092746537e+00
6.1057267092e+00 -2.0896629580e+00
-9.5538543443e+00 2.8567696092e+00
2.3521349896e+00 -1.0392155193e+01
6.8455864868e-01 -9.4529860388e+00
-9.8192655481e+00 -3.0496629701e+00
-9.7301888409e+00 -3.2416139041e+00
-5.8242632038e+00 1.0199247746e+01
-1.0648000050e+01 6.0405649137e+00
4.2554714825e+00 3.7303586685e+00
-1.7831439534e+00 1.0639188589e+00
1.7226990024e+00 -1.4083889295e+00
-5.8742354617e-01 2.0067535798e-01
-9.4564705429e-01 -6.4029308800e+00
9.4203794879e+00 -9.0183959981e+00
3.2397520692e+00 -1.9762144518e+00
-9.1574132852e+00 9.1505409460e+00
1.9121304141e+00 -2.7667990700e+00
7.7392422185e+00 -1.0555074778e+01
-3.1323511805e+00 4.4521758167e+00
9.6600803594e+00 2.0411627255e+00
3.2270150837e+00 -6.1682472006e+00
-3.1644591372e+00 6.1796713053e-01
1.4975856739e+00 8.3328547849e+00
-7.1618874491e-02 1.0269797992e+01
1.2195065715e+00 -3.0005985881e+00
7.2361752466e+00 -5.5560752126e+00
2.7012503220e+00 -2.4453300619e-01
9.9560653009e+00 -7.1179027337e+00
9.1572638807e+00 -1.0511560298e+01
8.0009595236e+00 4.2999240997e+00
-9.9818171467e+00 -3.8835224324e+00
-8.3922680634e+00 9.3858418883e+00
5.3605077528e+00 -8.6199205337e+00
-1.0936038585e+01 -4.8613432535e+00
4.3247190951e+00 4.5197990750e+00
1.0817577883e-01 -4.7446713728e+00
-8.0386462802e+00 2.3251734068e+00
-1.4304661759e+00 4.2480025979e+00
1.0645321630e+01 -4.8856004063e+00
4.7054709048e+00 -2.2899488761e+00
-8.2750243833e+00 -7.5274115075e+00
7.7032008004e+00 -9.9491087274e+00
1.0370850826e+01 -5.8651008183e+00
-9.5656890682e+00 6.5363186876e+00
7.4348384948e+00 6.1902869995e+00
-5.4054806708e+00 -8.4270225299e+00
-6.6457381900e+00 2.3346053827e+00
2.4965943611e+00 9.5816029123e+00
-3.5494304708e+00 -7.6781472676e+00
-3.7217242168e+00 -2.0139854160e+00
-3.8062529135e+00 4.2754414509e+00
-2.6474084332e+00 -8.4357969166e+00
-2.5066848974e+00 5.4228412360e+00
3.6279207636e+00 -1.0588184700e+01
2.7262312137e+00 1.2494225087e+00
-2.9012021310e+00 -9.6681990513e+00
-3.0969094944e-01 3.1527936654e-01
3.2581904866e+00 -1.4811662967e+00
-1.0446329687e+01 1.0014215174e+01
-9.6584183825e+00 1.2271726941e+00
-6.9840640313e+00 1.1613168640e+01
-7.4970457143e+00 1.1491132894e+01
-3.2145381206e+00 1.3473958335e+00
-5.7769928490e+00 4.8092696738e+00
1.5911230079e-01 7.2276995535e+00
8.9235509566e-01 -6.1601008374e-02
5.5274573602e+00 -1.0793785745e+01
1.7514605094e+00 -4.5503853222e+00
8.4389136611e+00 1.7439473215e+00
-5.5681015830e+00 6.7853983373e+00
3.9482844677e+00 -1.0378342258e+01
9.3400831248e-01 -1.4866748681e+00
8.2247152186e-01 -3.5730773964e-01
9.6168126204e+00 -4.9544287232e+00
-6.4643270426e+00 3.1150790899e+00
-1.4964196918e-01 9.2413929458e+00
-8.7915879189e+00 1.0145119640e+01
-3.7213995740e+00 -8.3979542294e+00
6.2096106101e+00 7.5631789713e+00
2.9067194241e+00 -2.3327231995e+00
3.5389896893e+00 3.2197790545e+00
5.7874405949e-01 -3.9414647949e+00
-7.7317719552e+00 9.6092937625e+00
-7.5429955385e+00 -7.6828896386e+00
-6.0028983047e+00 1.7255714155e-01
-8.2830078769e+00 2.8958877632e+00
-2.7961876550e+00 -9.5995562208e+00
-3.1862083501e+00 -1.0840431974e+00
3.6726271275e-01 5.0903199687e+00
-7.3961031455e+00 1.0196637875e+01
-5.5899522676e+00 4.4828879688e+00
-1.7400771179e+00 -2.8390515496e+00
4.3201375227e+00 -3.2789800266e+00
8.2728516823e+00 6.4651048238e+00
3.3077026457e+00 -6.0208717655e+00
-7.1554077658e+00 1.0261019817e+01
-2.3288014968e+00 2.0768671314e+00
-1.0342624230e+01 -1.9575625212e+00
1.1478901351e+01 -3.8529927759e+00
1.1318765571e+01 -6.1318602297e+00
-8.3824229431e+00 -2.9686433897e+00
-2.8214467447e+00 3.1432656710e+00
6.9824458911e+00 2.7306293174e+00
-6.8085153661e+00 8.7639621621e+00
-2.3173964992e+00 -8.4450942726e+00
5.5703831416e+00 -2.3181066002e+00
-9.6044040443e+00 -5.8711724301e+00
-4.3756566131e+00 1.3994409185e+00
2.3664048408e+00 -1.2748409446e+00
3.1882226123e+00 -2.5312376294e-02
-1.0489565341e+01 8.9905573674e+00
-3.6032385751e+00 1.6126757161e+00
3.1831870890e+00 -6.5459532421e+00
9.5477368273e+00 6.2576346862e+00
-8.1523480489e+00 1.0452412818e+00
-9.1776622757e+00 3.8451311289e+00
-1.0166022610e+01 -3.1304303576e+00
4.2553676427e+00 3.4723536856e+00
2.9173668365e+00 5.6141393623e-01
1.4256167698e-01 -7.2359369901e+00
-1.5636979099e+00 7.6110229027e-01
2.0850102823e+00 6.3336794795e+00
1.0501038869e+01 2.0793280042e+00
6.8450449291e+00 3.4215501173e+00
2.8518529786e+00 5.7962669767e+00
2.7805949525e+00 -1.6980988580e+00
-7.7013631903e-01 8.8047218205e+00
3.7433237062e+00 -5.9698620095e+00
-1.7070998903e+00 1.0522521786e+01
7.4039337896e+00 -3.9733359945e+00
1.1453145426e+01 -4.6544704229e+00
6.6373043098e+00 3.4940197476e+00
8.7904885635e+00 -1.2559764370e+01
-2.8359364271e+00 3.1277645836e-01
-6.7049016090e+00 -7.1034261567e+00
2.1319247848e+00 -1.5536233905e+00
-5.7319174092e+00 -4.6508360431e+00
-8.5264814235e+00 4.7340146577e+00
6.0337814536e+00 4.7991398684e+00
7.6433544718e+00 -1.1389483709e+01
-6.5780971366e+00 8.3108369463e+00
-9.2091042175e+00 4.9019247870e+00
1.0632209370e+01 -5.8450788768e+00
3.1139213031e+00 3.2303488729e+00
-6.4304139800e+00 9.6117769111e+00
-9.6781589425e+00 -3.2447084618e+00
1.9432614633e+00 8.6318485941e+00
3.4193451934e+00 2.6280124663e-01
1.0713064420e+00 1.0557423612e+01
-8.8422418264e+00 3.3455453822e+00
-4.5911695821e+00 -8.7946773061e+00
-1.4601379176e+00 2.2269196614e-01
-1.9508314407e+00 1.3199633647e+00
8.2407004424e+00 -1.0803665750e+01
-1.5346810109e+00 -8.6241811459e+00
-1.0695635432e+01 -1.8002256622e+00
-8.3877716998e-01 -2.1647641171e+00
-5.8137344177e+00 2.8142971922e+00
7.1831656444e+00 7.0574946459e+00
-4.7183030115e+00 -1.7434948041e+00
-2.7695471830e+00 -2.5571534605e-01
-7.2654349785e+00 1.0033857942e+01
-3.0928046796e+00 -8.8080827334e+00
-9.7646550573e+00 1.2538598025e+01
5.6037090865e+00 7.7616367358e+00
9.2188687325e+00 -9.7336683884e+00
8.8856345062e+00 -8.9647769564e-01
2.0819841661e+00 -2.3515279760e+00
8.7280375167e+00 9.5931154481e-01
6.1382441229e-01 8.2659187279e+00
-3.0730131785e+00 -6.5913352716e+00
-3.0910016330e+00 -6.6606082470e+00
-1.1292744775e+01 -4.4603827280e+00
-4.1503429745e+00 6.5114273588e-01
-5.0143520384e+00 1.0673097390e+01
5.8208764774e+00 -9.4441317405e+00
5.1356142453e+00 2.5276613952e+00
-6.8127059712e+00 7.9870352272e+00
8.0567933247e+00 -1.0888643974e+01
-2.2288565877e+00 2.4391670097e-01
-9.8699136208e+00 5.7159105152e+00
-7.6718892920e+00 -4.3998733071e+00
-8.4248785227e+00 2.4890937805e+00
-2.2571722967e+00 6.3536038847e+00
7.0779059213e+00 -1.0190562112e+01
2.3358728449e+00 -3.8434460248e+00
-1.3652530452e+00 -7.6403126270e+00
-1.9072459749e+00 -8.5246010666e+00
-1.0695230901e+01 9.2991299484e+00
1.0811782127e+01 -1.4728243240e+00
-3.5645953314e+00 1.2320193983e+00
-1.5309976609e+00 1.2381542466e-01
6.4457301163e+00 -8.0592071531e+00
-8.1876966086e+00 -4.1289390755e+00
-6.5312689530e+00 -8.5409322233e+00
-4.6710912510e+00 1.0473264102e+01
-1.7500802697e+00 -1.0987514194e+01
-1.0228703921e+01 -2.5023624767e+00
-1.0743505944e+01 3.1020775446e+00
8.7123877598e+00 -2.6062372011e+00
4.3738146745e+00 -7.8767550093e-01
-2.8090773783e+00 9.8213161220e+00
-6.3959312885e+00 1.0227340234e+01
3.4115517885e+00 -1.0299414109e+01
-1.8630286697e+00 1.1149622898e+01
2.9553255364e+00 -1.4342260799e+00
1.3463771539e+00 1.0126754686e+01
-2.1640377780e+00 -6.5051151450e+00
-5.9846510113e-02 5.5933129004e+00
9.0832646788e+00 -1.1093141334e+01
9.0737650917e+00 -7.1840286824e+00
-5.7306433524e+00 8.2019217989e+00
2.0234896467e+00 -2.4063282116e+00
3.0733631049e+00 -9.3837365174e+00
-6.3774751516e-01 1.5200190051e-01
5.9241889585e+00 -1.0246509858e+01
7.5191809759e+00 -1.8479937465e+00
5.6066618132e+00 5.4175962656e+00
2.5751686106e+00 2.3994772583e-04
-7.0891961250e+00 7.2307720982e+00
-7.9966504098e+00 -6.2397278492e+00
-4.9995365915e+00 -5.4750095160e+00
5.1804815539e+00 5.5575712285e+00
8.7624975648e+00 -1.0195424857e+01
-8.9142875890e+00 -7.7982977369e+00
-7.5685459319e+00 1.2061060064e+01
6.4982499723e+00 -1.1114943381e+01
6.2286304464e+00 -1.7262934782e+00
4.3665982523e+00 -1.0245619517e+01
-1.5502688288e+00 1.0550269794e+01
-7.8372405739e+00 -4.7962912341e+00
7.7787421989e+00 4.6219844016e+00
9.4087360241e+00 -1.1469026540e+01
2.2183973082e+00 7.5138172871e-01
3.5360086645e+00 -2.1382875760e+00
-2.7104519102e+00 -1.3188675427e-01
-6.2977615259e+00 1.1737918319e+01
-9.2909419555e+00 -5.4706472271e+00
-1.9950375426e+00 6.1277543487e+00
4.4307201971e+00 -9.9937469345e+00
-9.9460871051e+00 -1.5622427651e+00
-7.4408149160e+00 1.1352269525e+01
-4.5663479138e+00 1.0212442379e+00
-2.7305974792e+00 8.0611146803e-01
1.1559411559e+01 2.1913746837e+00
-8.6086028097e+00 -3.6264632736e+00
1.0939800294e+01 -8.0586127731e+00
4.4416233891e+00 7.1040233205e+00
6.9722563020e+00 -1.4153565989e+00
1.5708454019e+00 -5.2542881905e+00
2.7365055094e+00 -7.5376285325e-02
-3.9539527147e+00 3.3492687993e+00
9.5420117556e-02 2.0920499497e+00
-9.3600736898e+00 2.1724258726e+00
-1.1375319486e+01 3.9786596926e+00
1.0470595780e+00 -9.5714853666e-01
7.5576004713e+00 7.3471422884e+00
-7.6938128305e+00 -7.3212660217e+00
-7.0551379285e+00 4.8807230274e+00
8.2793666265e+00 -3.9605841608e-01
8.8611734287e+00 -7.7898312804e+00
1.0581616465e+01 2.8650771733e+00
2.7836594620e+00 -6.2126864131e+00
2.4980351180e+00 -8.0747634294e+00
-7.1191710103e+00 1.1262921105e+01
3.0275352970e+00 -9.4694149048e+00
8.5031441311e+00 6.9292092658e+00
1.1435176270e+01 -1.1808945081e+00
-3.7388345934e+00 1.1175721742e+01
2.9534881619e+00 -4.8665966751e+00
-1.1649626269e+01 1.8858255352e+00
9.0298462567e+00 3.7842904209e-01
-8.2117914099e-01 1.3522605051e+00
1.0400841419e+01 -1.1467050843e+01
-1.0234325696e+01 1.1183336030e+01
3.6139231902e+00 -1.1585756841e+01
1.1526642405e+01 -3.0733607915e+00
1.1338560042e+01 2.0182546842e+00
-6.0431688758e+00 1.4498644964e+00
-1.5831216210e+00 5.5946353748e+00
-3.0923893162e+00 7.3411477272e+00
1.3969130628e+00 -1.1520465039e+01
-1.0758665552e+01 4.0006396770e+00
-1.2937966361e+00 -8.9466440306e+00
-1.0603578757e+01 1.0895672620e+01
-5.3316843641e+00 -5.6286825036e+00
-2.1301514077e+00 6.2396144177e+00
1.8830586840e+00 -2.1843436829e+00
-6.3992671836e+00 1.0689406731e+01
-4.9245958751e+00 2.7080021883e-01
-8.1264142775e+00 -1.4695564155e+00
-8.2442415263e+00 1.0880820365e+01
1.0712926737e+01 5.1415313500e+00
-6.7560970773e+00 4.5383434641e-01
-4.1254261455e-01 -1.7747427086e+00
6.2839191741e+00 2.3184060351e+00
-5.4533846785e+00 -7.9029340242e+00
-6.6647847834e+00 7.6259054230e+00
3.2758503450e+00 6.1422325800e+00
-1.7971258712e+00 -1.0144524653e+01
-1.2444318877e+00 8.4244858661e+00
-5.6989396203e+00 -2.0406143294e+00
-3.2425391916e+00 5.7941652806e+00
-1.7821288890e+00 4.3853808232e-01
-3.1115572596e+00 -7.8748694193e+00
-5.7116815224e+00 7.7336974506e+00
-1.9652869691e+00 -1.0946248276e+01
1.0417489695e+01 -4.0998320012e-03
6.4863672034e+00 -3.8296934521e+00
5.1835840289e+00 -1.0884445733e+01
2.8555435520e+00 -5.3509510308e+00
-2.2288130558e+00 1.0670876983e+01
-4.4299962335e+00 -3.9734960635e-01
7.6560087695e-01 -1.1310538504e+01
-1.1028918453e+01 5.3340488850e-01
2.9504813012e+00 -6.0278281473e+00
-3.1758059197e+00 -9.2995871772e+00
9.1200566777e+00 3.0627305004e+00
-7.6982958562e-01 1.2588764354e+00
4.2783623192e+00 9.1044117584e+00
2.6891384721e+00 -1.1779838700e+01
-6.0486268810e+00 7.4135752318e+00
-1.4975833892e+00 -4.6229017322e+00
9.2524463777e+00 -1.0228562378e+01
-8.8258997648e+00 1.0040334065e+01
-2.3810748057e+00 4.3613744434e+00
-4.5045569834e+00 -5.9824375120e+00
-1.1386201574e+01 -4.3673374579e+00
1.5127826334e+00 -1.0919865761e+01
-6.9188294161e+00 -3.7994100601e+00
9.6507350766e+00 -3.9928922997e-01
-4.5260161341e-01 8.0376281616e-01
3.6715184842e+00 -1.5582087881e+00
-8.4604382496e+00 6.4912858279e+00
-4.4131349089e+00 -7.2240358201e+00
-6.1471720877e+00 1.0432349025e+01
1.1400597427e+01 1.8612455930e+00
-8.9277009498e+00 -4.1335495097e+00
-5.3830354846e+00 1.7523546833e+00
1.1063394027e+01 2.3921891293e-01
3.8031067121e+00 1.9764622784e+00
-1.1322670886e+01 7.7807306743e+00
-9.9030494037e+00 6.7830983362e+00
9.5974087194e+00 -1.1868463243e+01
9.5703113229e+00 5.7695661913e+00
-6.7734207361e+00 1.0926180262e+01
-4.8137831371e+00 9.4946719230e+00
2.2834027466e+00 -1.9696837404e+00
-9.7049458995e+00 9.6727779926e+00
4.8125370655e+00 7.0201471764e+00
-2.4449772927e+00 1.1930272164e+01
-1.2862842911e+00 1.7084441994e-02
5.3662413043e+00 -9.2789975387e+00
-1.3975368971e+00 2.8998590837e+00
-9.7315358230e+00 -5.5851454382e+00
7.7562082634e+00 3.6941469981e+00
2.9035920557e+00 -1.1493756810e+01
-1.1651896124e+01 -1.9951017816e+00
5.5986105451e+00 4.9823883119e+00
-8.0942120347e+00 7.5179864674e+00
-9.0673989541e+00 9.1292635379e+00
4.4168532510e+00 -8.0787516083e+00
-9.2060125581e+00 7.1677990644e+00
4.1624882707e-01 -1.9852528573e+00
2.1753804368e+00 -7.9639237785e+00
-3.8642461318e+00 9.8219583462e+00
-1.0888543200e+01 1.2767736706e+00
-7.9868269380e+00 -3.1836613455e+00
-9.4463281407e+00 -2.4550859109e+00
-9.5183827187e+00 8.6671996060e+00
-4.8020387248e-01 -3.4319772962e+00
-9.0074862316e+00 7.9434634856e+00
9.1136681233e+00 -2.5397073427e+00
2.0104430250e-01 -2.0750333647e+00
9.0365004782e-01 -2.0848261398e+00
-8.2283452739e+00 -4.9643916321e+00
-2.4360471628e+00 5.9598965006e+00
4.1372470521e+00 -1.0645472799e+01
-3.2464646355e-01 -8.3831272294e+00
1.0502640314e+01 2.1106289513e+00
-1.8725642030e+00 -1.1555594279e+01
1.0830917324e+01 -3.2287291541e+00
1.1080693687e+00 9.7246709894e+00
-8.6219425722e+00 9.2367835780e+00
-9.7637950843e+00 -4.6988459268e+00
2.5225419293e-01 5.7815762973e-01
-3.8909931927e+00 5.5959912892e+00
7.9020367675e+00 -4.9174494781e+00
-6.4522456745e+00 1.8463918482e+00
9.7952583982e+00 4.9872295874e+00
7.6308786907e+00 -1.1136350934e+01
-1.9420435642e+00 6.7604850092e+00
4.5786755401e+00 1.4348593018e+00
4.8938511129e+00 5.2037554289e+00
2.5916174092e+00 -1.0956361865e+00
2.3781609519e-01 -1.9771274366e+00
4.7971871813e+00 -6.6842668607e+00
1.0768611264e+00 -1.6468014382e+00
-6.6067661903e+00 -1.3184054774e+00
-9.4836868950e+00 -6.0597809889e+00
-3.2358018532e+00 8.2227595988e+00
-1.2411520620e+00 9.2189354767e-01
-4.5934147126e+00 8.5211633741e+00
5.2365737092e+00 8.5643632299e+00
5.9303381751e+00 -2.7281415650e+00
-1.0405741023e+01 -5.6914160122e+00
-6.0833919271e+00 1.0338250728e+01
-2.7132483217e+00 3.9458298429e+00
4.9456418623e+00 -9.5999723662e+00
-1.0008730765e+01 7.7038961438e+00
-6.0945636043e+00 5.5187701798e-01
-9.2786520067e+00 4.7104467576e+00
1.1277093750e+01 5.2272396422e+00
7.4444480800e+00 -8.3353354429e+00
1.1827024446e+00 -1.0413929932e+01
9.9756733971e+00 4.2549156471e+00
-2.3156799636e+00 8.9250560715e+00
-3.2139741685e+00 5.5311881405e+00
-3.0366150373e+00 -5.0833744445e+00
6.9806983271e+00 7.5548341981e+00
8.6693049726e+00 -8.5819085646e+00
-3.1766565367e+00 -1.1676718396e-01
-8.3827618546e+00 9.6482503604e+00
9.2101309375e+00 -1.0006421084e+01
3.8133726493e+00 -1.2003009909e+01
-3.4024985907e+00 -2.7016238737e-01
3.8107989083e-01 -8.5591357898e+00
-5.1061201927e-01 6.7941467347e+00
3.5266718089e-01 4.0016212826e+00
7.5451217462e+00 -1.0180785610e+01
-6.8808392804e+00 1.6772880097e+00
7.1072898023e+00 -1.2281051288e+01
1.1585749885e+01 -3.7096720125e+00
-1.9924312447e+00 -6.6888316703e+00
9.3343612296e+00 6.9415931347e+00
-8.5282429214e+00 -4.1762701367e+00
1.1033724944e+01 2.0060532558e+00
5.6660728027e+00 -5.2073540615e+00
-1.6134985349e+00 9.3039655956e-01
2.2999227206e+00 4.7779936987e-01
6.6169731562e+00 -9.1795709139e+00
-6.1537692613e+00 -6.0137997103e+00
-1.0356047593e+01 1.0454730405e+01
-1.0222084565e+01 1.0022846675e+01
9.8595600920e+00 3.4519952721e+00
-5.0475296787e+00 6.0186845012e+00
-4.4820580514e+00 -6.5258071312e+00
5.6255119891e+00 -5.0095091738e+00
-1.2066307794e+00 4.5494222268e+00
-7.7473831865e+00 9.5615394133e+00
-8.5004813689e+00 4.4794805175e+00
5.8504742273e+00 -1.2011739499e+01
7.4871779029e+00 -1.0514207992e+01
3.0466199406e+00 -1.0166132106e+00
-5.3403907418e+00 7.1357538152e+00
8.5407237063e-01 -7.3181997352e+00
-1.1250182684e+01 -1.8921711390e+00
1.0771368019e+01 3.9977141897e+00
6.7162736548e+00 1.7751170779e-01
1.0238386236e+01 -1.1298536282e+01
1.6434319523e+00 1.0136173962e+01
2.2108983356e+00 -3.5880365373e+00
9.2818259393e+00 -1.0018012825e+01
-7.9073286373e+00 2.2055522473e+00
-4.8950242502e+00 -7.0506668408e+00
-3.9319579293e+00 5.9584597700e+00
-2.4147239830e+00 -9.9580371455e+00
1.1413153327e+01 2.3984399567e+00
-1.8209427478e+00 9.2816556982e-01
1.8274824452e+00 -4.7710565499e+00
1.1019788088e+01 1.2659838683e+00
3.3605357172e+00 6.5412612903e-01
-1.2086855117e+00 1.1228779582e+01
1.0765930248e+01 -4.9999328748e+00
6.8230641578e+00 -1.0388455788e+01
-1.0199336838e+01 1.0059882963e+01
