# S[m] sigma_x[mm] sigma_y[mm] N mean_P[MeV/c] beta_x[mm/mrad] beta_y[mm/mrad] beta_z[mm/mrad] alpha_x[mrad] alpha_y[mrad] alpha_z[mrad] mean_E[MeV] sigma_px[mrad] sigma_py[mrad] 
9.9950000000e-01 4.6893136594e+00 4.6423032513e+00 1.4857000000e+04 6.3888677055e+01 8.2155174842e-01 8.0644301770e-01 6.7253402363e+04 -9.7699293956e-01 -1.7732849472e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0000000000e+00 4.6921025532e+00 4.6428144887e+00 1.4857000000e+04 6.3888677055e+01 8.2252937147e-01 8.0662056513e-01 6.7287045886e+04 -9.7818251656e-01 -1.7796803733e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0005000000e+00 4.6948931810e+00 4.6433275100e+00 1.4857000000e+04 6.3888677055e+01 8.2350818409e-01 8.0679875204e-01 6.7320689409e+04 -9.7937209356e-01 -1.7860757993e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0010000000e+00 4.6976855396e+00 4.6438423146e+00 1.4857000000e+04 6.3888677055e+01 8.2448818628e-01 8.0697757843e-01 6.7354332932e+04 -9.8056167056e-01 -1.7924712254e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0015000000e+00 4.7004796260e+00 4.6443589019e+00 1.4857000000e+04 6.3888677055e+01 8.2546937804e-01 8.0715704430e-01 6.7387976455e+04 -9.8175124756e-01 -1.7988666515e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0020000000e+00 4.7032754372e+00 4.6448772713e+00 1.4857000000e+04 6.3888677055e+01 8.2645175936e-01 8.0733714965e-01 6.7421619978e+04 -9.8294082456e-01 -1.8052620776e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0025000000e+00 4.7060729699e+00 4.6453974222e+00 1.4857000000e+04 6.3888677055e+01 8.2743533025e-01 8.0751789449e-01 6.7455263501e+04 -9.8413040156e-01 -1.8116575036e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0030000000e+00 4.7088722212e+00 4.6459193540e+00 1.4857000000e+04 6.3888677055e+01 8.2842009072e-01 8.0769927880e-01 6.7488907024e+04 -9.8531997856e-01 -1.8180529297e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0035000000e+00 4.7116731881e+00 4.6464430662e+00 1.4857000000e+04 6.3888677055e+01 8.2940604075e-01 8.0788130259e-01 6.7522550546e+04 -9.8650955556e-01 -1.8244483558e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0040000000e+00 4.7144758673e+00 4.6469685580e+00 1.4857000000e+04 6.3888677055e+01 8.3039318034e-01 8.0806396587e-01 6.7556194069e+04 -9.8769913256e-01 -1.8308437819e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0045000000e+00 4.7172802560e+00 4.6474958290e+00 1.4857000000e+04 6.3888677055e+01 8.3138150951e-01 8.0824726863e-01 6.7589837592e+04 -9.8888870956e-01 -1.8372392080e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0050000000e+00 4.7200863510e+00 4.6480248784e+00 1.4857000000e+04 6.3888677055e+01 8.3237102825e-01 8.0843121086e-01 6.7623481115e+04 -9.9007828656e-01 -1.8436346340e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0055000000e+00 4.7228941493e+00 4.6485557058e+00 1.4857000000e+04 6.3888677055e+01 8.3336173655e-01 8.0861579258e-01 6.7657124638e+04 -9.9126786356e-01 -1.8500300601e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0060000000e+00 4.7257036479e+00 4.6490883104e+00 1.4857000000e+04 6.3888677055e+01 8.3435363443e-01 8.0880101378e-01 6.7690768161e+04 -9.9245744056e-01 -1.8564254862e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0065000000e+00 4.7285148437e+00 4.6496226917e+00 1.4857000000e+04 6.3888677055e+01 8.3534672187e-01 8.0898687446e-01 6.7724411684e+04 -9.9364701756e-01 -1.8628209123e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0070000000e+00 4.7313277337e+00 4.6501588491e+00 1.4857000000e+04 6.3888677055e+01 8.3634099888e-01 8.0917337462e-01 6.7758055207e+04 -9.9483659456e-01 -1.8692163384e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0075000000e+00 4.7341423149e+00 4.6506967819e+00 1.4857000000e+04 6.3888677055e+01 8.3733646546e-01 8.0936051426e-01 6.7791698730e+04 -9.9602617156e-01 -1.8756117644e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0080000000e+00 4.7369585843e+00 4.6512364896e+00 1.4857000000e+04 6.3888677055e+01 8.3833312160e-01 8.0954829338e-01 6.7825342253e+04 -9.9721574856e-01 -1.8820071905e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0085000000e+00 4.7397765388e+00 4.6517779715e+00 1.4857000000e+04 6.3888677055e+01 8.3933096732e-01 8.0973671198e-01 6.7858985776e+04 -9.9840532556e-01 -1.8884026166e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0090000000e+00 4.7425961755e+00 4.6523212269e+00 1.4857000000e+04 6.3888677055e+01 8.4033000260e-01 8.0992577007e-01 6.7892629299e+04 -9.9959490256e-01 -1.8947980427e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0095000000e+00 4.7454174914e+00 4.6528662554e+00 1.4857000000e+04 6.3888677055e+01 8.4133022745e-01 8.1011546763e-01 6.7926272822e+04 -1.0007844796e+00 -1.9011934688e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0100000000e+00 4.7482404835e+00 4.6534130562e+00 1.4857000000e+04 6.3888677055e+01 8.4233164188e-01 8.1030580468e-01 6.7959916345e+04 -1.0019740566e+00 -1.9075888948e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0105000000e+00 4.7510651487e+00 4.6539616287e+00 1.4857000000e+04 6.3888677055e+01 8.4333424587e-01 8.1049678120e-01 6.7993559868e+04 -1.0031636336e+00 -1.9139843209e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0110000000e+00 4.7538914841e+00 4.6545119723e+00 1.4857000000e+04 6.3888677055e+01 8.4433803942e-01 8.1068839721e-01 6.8027203391e+04 -1.0043532106e+00 -1.9203797470e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0115000000e+00 4.7567194868e+00 4.6550640864e+00 1.4857000000e+04 6.3888677055e+01 8.4534302255e-01 8.1088065269e-01 6.8060846914e+04 -1.0055427876e+00 -1.9267751731e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0120000000e+00 4.7595491537e+00 4.6556179703e+00 1.4857000000e+04 6.3888677055e+01 8.4634919525e-01 8.1107354766e-01 6.8094490437e+04 -1.0067323646e+00 -1.9331705991e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0125000000e+00 4.7623804819e+00 4.6561736235e+00 1.4857000000e+04 6.3888677055e+01 8.4735655751e-01 8.1126708211e-01 6.8128133959e+04 -1.0079219416e+00 -1.9395660252e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0130000000e+00 4.7652134684e+00 4.6567310452e+00 1.4857000000e+04 6.3888677055e+01 8.4836510934e-01 8.1146125604e-01 6.8161777482e+04 -1.0091115186e+00 -1.9459614513e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0135000000e+00 4.7680481103e+00 4.6572902349e+00 1.4857000000e+04 6.3888677055e+01 8.4937485074e-01 8.1165606945e-01 6.8195421005e+04 -1.0103010956e+00 -1.9523568774e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0140000000e+00 4.7708844046e+00 4.6578511918e+00 1.4857000000e+04 6.3888677055e+01 8.5038578171e-01 8.1185152234e-01 6.8229064528e+04 -1.0114906726e+00 -1.9587523035e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0145000000e+00 4.7737223484e+00 4.6584139155e+00 1.4857000000e+04 6.3888677055e+01 8.5139790225e-01 8.1204761472e-01 6.8262708051e+04 -1.0126802496e+00 -1.9651477295e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0150000000e+00 4.7765619387e+00 4.6589784051e+00 1.4857000000e+04 6.3888677055e+01 8.5241121236e-01 8.1224434657e-01 6.8296351574e+04 -1.0138698266e+00 -1.9715431556e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0155000000e+00 4.7794031726e+00 4.6595446602e+00 1.4857000000e+04 6.3888677055e+01 8.5342571203e-01 8.1244171790e-01 6.8329995097e+04 -1.0150594036e+00 -1.9779385817e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0160000000e+00 4.7822460471e+00 4.6601126800e+00 1.4857000000e+04 6.3888677055e+01 8.5444140128e-01 8.1263972872e-01 6.8363638620e+04 -1.0162489806e+00 -1.9843340078e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0165000000e+00 4.7850905594e+00 4.6606824639e+00 1.4857000000e+04 6.3888677055e+01 8.5545828009e-01 8.1283837901e-01 6.8397282143e+04 -1.0174385576e+00 -1.9907294339e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0170000000e+00 4.7879367066e+00 4.6612540112e+00 1.4857000000e+04 6.3888677055e+01 8.5647634847e-01 8.1303766879e-01 6.8430925666e+04 -1.0186281346e+00 -1.9971248599e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0175000000e+00 4.7907844856e+00 4.6618273214e+00 1.4857000000e+04 6.3888677055e+01 8.5749560642e-01 8.1323759804e-01 6.8464569189e+04 -1.0198177116e+00 -2.0035202860e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0180000000e+00 4.7936338937e+00 4.6624023936e+00 1.4857000000e+04 6.3888677055e+01 8.5851605394e-01 8.1343816678e-01 6.8498212712e+04 -1.0210072886e+00 -2.0099157121e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0185000000e+00 4.7964849278e+00 4.6629792274e+00 1.4857000000e+04 6.3888677055e+01 8.5953769102e-01 8.1363937500e-01 6.8531856235e+04 -1.0221968656e+00 -2.0163111382e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0190000000e+00 4.7993375852e+00 4.6635578221e+00 1.4857000000e+04 6.3888677055e+01 8.6056051768e-01 8.1384122270e-01 6.8565499758e+04 -1.0233864426e+00 -2.0227065642e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0195000000e+00 4.8021918629e+00 4.6641381769e+00 1.4857000000e+04 6.3888677055e+01 8.6158453390e-01 8.1404370988e-01 6.8599143281e+04 -1.0245760196e+00 -2.0291019903e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0200000000e+00 4.8050477579e+00 4.6647202912e+00 1.4857000000e+04 6.3888677055e+01 8.6260973969e-01 8.1424683654e-01 6.8632786804e+04 -1.0257655966e+00 -2.0354974164e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0205000000e+00 4.8079052676e+00 4.6653041645e+00 1.4857000000e+04 6.3888677055e+01 8.6363613506e-01 8.1445060268e-01 6.8666430327e+04 -1.0269551736e+00 -2.0418928425e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0210000000e+00 4.8107643888e+00 4.6658897959e+00 1.4857000000e+04 6.3888677055e+01 8.6466371998e-01 8.1465500831e-01 6.8700073849e+04 -1.0281447506e+00 -2.0482882686e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0215000000e+00 4.8136251189e+00 4.6664771849e+00 1.4857000000e+04 6.3888677055e+01 8.6569249448e-01 8.1486005341e-01 6.8733717372e+04 -1.0293343276e+00 -2.0546836946e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0220000000e+00 4.8164874549e+00 4.6670663308e+00 1.4857000000e+04 6.3888677055e+01 8.6672245855e-01 8.1506573799e-01 6.8767360895e+04 -1.0305239046e+00 -2.0610791207e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0225000000e+00 4.8193513940e+00 4.6676572329e+00 1.4857000000e+04 6.3888677055e+01 8.6775361218e-01 8.1527206206e-01 6.8801004418e+04 -1.0317134816e+00 -2.0674745468e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0230000000e+00 4.8222169332e+00 4.6682498905e+00 1.4857000000e+04 6.3888677055e+01 8.6878595539e-01 8.1547902560e-01 6.8834647941e+04 -1.0329030586e+00 -2.0738699729e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0235000000e+00 4.8250840699e+00 4.6688443031e+00 1.4857000000e+04 6.3888677055e+01 8.6981948816e-01 8.1568662863e-01 6.8868291464e+04 -1.0340926356e+00 -2.0802653990e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0240000000e+00 4.8279528010e+00 4.6694404699e+00 1.4857000000e+04 6.3888677055e+01 8.7085421050e-01 8.1589487114e-01 6.8901934987e+04 -1.0352822126e+00 -2.0866608250e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0245000000e+00 4.8308231238e+00 4.6700383902e+00 1.4857000000e+04 6.3888677055e+01 8.7189012241e-01 8.1610375313e-01 6.8935578510e+04 -1.0364717896e+00 -2.0930562511e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0250000000e+00 4.8336950354e+00 4.6706380633e+00 1.4857000000e+04 6.3888677055e+01 8.7292722389e-01 8.1631327459e-01 6.8969222033e+04 -1.0376613666e+00 -2.0994516772e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0255000000e+00 4.8365685330e+00 4.6712394887e+00 1.4857000000e+04 6.3888677055e+01 8.7396551493e-01 8.1652343554e-01 6.9002865556e+04 -1.0388509436e+00 -2.1058471033e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0260000000e+00 4.8394436139e+00 4.6718426656e+00 1.4857000000e+04 6.3888677055e+01 8.7500499555e-01 8.1673423597e-01 6.9036509079e+04 -1.0400405206e+00 -2.1122425293e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0265000000e+00 4.8423202750e+00 4.6724475934e+00 1.4857000000e+04 6.3888677055e+01 8.7604566573e-01 8.1694567589e-01 6.9070152602e+04 -1.0412300976e+00 -2.1186379554e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0270000000e+00 4.8451985137e+00 4.6730542713e+00 1.4857000000e+04 6.3888677055e+01 8.7708752548e-01 8.1715775528e-01 6.9103796125e+04 -1.0424196746e+00 -2.1250333815e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0275000000e+00 4.8480783272e+00 4.6736626986e+00 1.4857000000e+04 6.3888677055e+01 8.7813057480e-01 8.1737047415e-01 6.9137439648e+04 -1.0436092516e+00 -2.1314288076e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0280000000e+00 4.8509597125e+00 4.6742728748e+00 1.4857000000e+04 6.3888677055e+01 8.7917481369e-01 8.1758383250e-01 6.9171083171e+04 -1.0447988286e+00 -2.1378242337e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0285000000e+00 4.8538426671e+00 4.6748847991e+00 1.4857000000e+04 6.3888677055e+01 8.8022024215e-01 8.1779783034e-01 6.9204726694e+04 -1.0459884056e+00 -2.1442196597e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0290000000e+00 4.8567271879e+00 4.6754984708e+00 1.4857000000e+04 6.3888677055e+01 8.8126686017e-01 8.1801246765e-01 6.9238370217e+04 -1.0471779826e+00 -2.1506150858e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0295000000e+00 4.8596132723e+00 4.6761138893e+00 1.4857000000e+04 6.3888677055e+01 8.8231466777e-01 8.1822774445e-01 6.9272013740e+04 -1.0483675596e+00 -2.1570105119e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0300000000e+00 4.8625009174e+00 4.6767310538e+00 1.4857000000e+04 6.3888677055e+01 8.8336366493e-01 8.1844366073e-01 6.9305657262e+04 -1.0495571366e+00 -2.1634059380e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0305000000e+00 4.8653901205e+00 4.6773499636e+00 1.4857000000e+04 6.3888677055e+01 8.8441385166e-01 8.1866021649e-01 6.9339300785e+04 -1.0507467136e+00 -2.1698013641e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0310000000e+00 4.8682808789e+00 4.6779706182e+00 1.4857000000e+04 6.3888677055e+01 8.8546522796e-01 8.1887741172e-01 6.9372944308e+04 -1.0519362906e+00 -2.1761967901e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0315000000e+00 4.8711731896e+00 4.6785930167e+00 1.4857000000e+04 6.3888677055e+01 8.8651779383e-01 8.1909524644e-01 6.9406587831e+04 -1.0531258676e+00 -2.1825922162e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0320000000e+00 4.8740670501e+00 4.6792171584e+00 1.4857000000e+04 6.3888677055e+01 8.8757154927e-01 8.1931372064e-01 6.9440231354e+04 -1.0543154446e+00 -2.1889876423e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0325000000e+00 4.8769624575e+00 4.6798430428e+00 1.4857000000e+04 6.3888677055e+01 8.8862649427e-01 8.1953283432e-01 6.9473874877e+04 -1.0555050216e+00 -2.1953830684e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0330000000e+00 4.8798594090e+00 4.6804706690e+00 1.4857000000e+04 6.3888677055e+01 8.8968262885e-01 8.1975258749e-01 6.9507518400e+04 -1.0566945986e+00 -2.2017784944e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0335000000e+00 4.8827579019e+00 4.6811000364e+00 1.4857000000e+04 6.3888677055e+01 8.9073995299e-01 8.1997298013e-01 6.9541161923e+04 -1.0578841756e+00 -2.2081739205e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0340000000e+00 4.8856579336e+00 4.6817311443e+00 1.4857000000e+04 6.3888677055e+01 8.9179846670e-01 8.2019401225e-01 6.9574805446e+04 -1.0590737526e+00 -2.2145693466e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0345000000e+00 4.8885595011e+00 4.6823639919e+00 1.4857000000e+04 6.3888677055e+01 8.9285816998e-01 8.2041568386e-01 6.9608448969e+04 -1.0602633296e+00 -2.2209647727e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0350000000e+00 4.8914626019e+00 4.6829985786e+00 1.4857000000e+04 6.3888677055e+01 8.9391906283e-01 8.2063799494e-01 6.9642092492e+04 -1.0614529066e+00 -2.2273601988e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0355000000e+00 4.8943672331e+00 4.6836349037e+00 1.4857000000e+04 6.3888677055e+01 8.9498114525e-01 8.2086094551e-01 6.9675736015e+04 -1.0626424836e+00 -2.2337556248e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0360000000e+00 4.8972733921e+00 4.6842729664e+00 1.4857000000e+04 6.3888677055e+01 8.9604441723e-01 8.2108453555e-01 6.9709379538e+04 -1.0638320606e+00 -2.2401510509e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0365000000e+00 4.9001810761e+00 4.6849127661e+00 1.4857000000e+04 6.3888677055e+01 8.9710887879e-01 8.2130876508e-01 6.9743023061e+04 -1.0650216376e+00 -2.2465464770e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0370000000e+00 4.9030902824e+00 4.6855543020e+00 1.4857000000e+04 6.3888677055e+01 8.9817452991e-01 8.2153363409e-01 6.9776666584e+04 -1.0662112146e+00 -2.2529419031e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0375000000e+00 4.9060010083e+00 4.6861975734e+00 1.4857000000e+04 6.3888677055e+01 8.9924137060e-01 8.2175914258e-01 6.9810310107e+04 -1.0674007916e+00 -2.2593373292e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0380000000e+00 4.9089132511e+00 4.6868425796e+00 1.4857000000e+04 6.3888677055e+01 9.0030940086e-01 8.2198529055e-01 6.9843953630e+04 -1.0685903686e+00 -2.2657327552e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0385000000e+00 4.9118270082e+00 4.6874893199e+00 1.4857000000e+04 6.3888677055e+01 9.0137862069e-01 8.2221207800e-01 6.9877597152e+04 -1.0697799456e+00 -2.2721281813e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0390000000e+00 4.9147422768e+00 4.6881377936e+00 1.4857000000e+04 6.3888677055e+01 9.0244903008e-01 8.2243950493e-01 6.9911240675e+04 -1.0709695226e+00 -2.2785236074e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0395000000e+00 4.9176590541e+00 4.6887879999e+00 1.4857000000e+04 6.3888677055e+01 9.0352062905e-01 8.2266757134e-01 6.9944884198e+04 -1.0721590996e+00 -2.2849190335e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0400000000e+00 4.9205773377e+00 4.6894399381e+00 1.4857000000e+04 6.3888677055e+01 9.0459341758e-01 8.2289627723e-01 6.9978527721e+04 -1.0733486766e+00 -2.2913144596e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0405000000e+00 4.9234971247e+00 4.6900936076e+00 1.4857000000e+04 6.3888677055e+01 9.0566739569e-01 8.2312562261e-01 7.0012171244e+04 -1.0745382536e+00 -2.2977098856e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0410000000e+00 4.9264184125e+00 4.6907490075e+00 1.4857000000e+04 6.3888677055e+01 9.0674256336e-01 8.2335560746e-01 7.0045814767e+04 -1.0757278306e+00 -2.3041053117e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0415000000e+00 4.9293411984e+00 4.6914061372e+00 1.4857000000e+04 6.3888677055e+01 9.0781892060e-01 8.2358623180e-01 7.0079458290e+04 -1.0769174076e+00 -2.3105007378e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0420000000e+00 4.9322654797e+00 4.6920649959e+00 1.4857000000e+04 6.3888677055e+01 9.0889646740e-01 8.2381749561e-01 7.0113101813e+04 -1.0781069846e+00 -2.3168961639e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0425000000e+00 4.9351912539e+00 4.6927255829e+00 1.4857000000e+04 6.3888677055e+01 9.0997520378e-01 8.2404939891e-01 7.0146745336e+04 -1.0792965616e+00 -2.3232915899e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0430000000e+00 4.9381185182e+00 4.6933878975e+00 1.4857000000e+04 6.3888677055e+01 9.1105512973e-01 8.2428194169e-01 7.0180388859e+04 -1.0804861386e+00 -2.3296870160e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0435000000e+00 4.9410472701e+00 4.6940519389e+00 1.4857000000e+04 6.3888677055e+01 9.1213624524e-01 8.2451512395e-01 7.0214032382e+04 -1.0816757156e+00 -2.3360824421e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0440000000e+00 4.9439775067e+00 4.6947177064e+00 1.4857000000e+04 6.3888677055e+01 9.1321855032e-01 8.2474894569e-01 7.0247675905e+04 -1.0828652926e+00 -2.3424778682e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
1.0445000000e+00 4.9469092256e+00 4.6953851993e+00 1.4857000000e+04 6.3888677055e+01 9.1430204497e-01 8.2498340691e-01 7.0281319428e+04 -1.0840548696e+00 -2.3488732943e-01 4.4598184553e-01 1.8262936149e-01 7.9791010693e+00 5.8459406560e+00
