 x [cm]	x' [rad]	y [cm]	y' [rad]	Phase [rad]	Kinetic Energy [MeV]	Charge State	Rest Mass [GeV/c2]
   -0.145810086043621E+00	    0.282411398434319E-01	   -0.470810440519555E-02	   -0.877485236763048E-01	   -0.587297990182535E+02	    0.183112791068751E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.243195426772688E-01	    0.921579326736498E-01	   -0.551850921462407E-01	   -0.949928390866757E-01	    0.237915727288713E+01	    0.182631173471393E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.340353035829846E-01	    0.621447995544656E-01	   -0.486107855876059E-01	   -0.517016634300377E-01	    0.274015600959324E+02	    0.182530403794345E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.117541667133138E+00	   -0.498519379140204E-01	    0.320550033960136E-01	    0.795799682169912E-01	    0.647270892661586E+02	    0.182100865915302E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.112755711387047E+00	    0.337747746360666E-01	   -0.232951598720855E-01	   -0.242366997281926E-02	    0.502270778252578E+02	    0.182006736531903E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.766924354011794E-01	   -0.711420576471604E-01	    0.386422340726772E-01	    0.541418450661023E-01	   -0.207813563474866E+02	    0.182733311786976E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.391705446199238E-01	    0.115896361402096E+00	   -0.586164479918396E-01	   -0.107407279435656E+00	    0.145453457207182E+02	    0.182630129517136E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.213672006503326E-01	    0.826566030296683E-01	   -0.555592520325377E-01	   -0.766648906501872E-01	    0.188848704621537E+02	    0.182649074448094E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.377858937498599E-01	   -0.709825529526134E-01	    0.444492822604055E-01	    0.634819727677559E-01	    0.104559948469963E+02	    0.182663576989484E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.143226055980592E+00	   -0.607021656631790E-01	    0.294768094562550E-01	   -0.265159947023362E-05	   -0.539775760838346E+02	    0.183240952056352E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.121064231274768E+00	   -0.270335477497288E-01	    0.284525329996683E-01	    0.999528749107456E-01	    0.774282649364952E+02	    0.182162704252420E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.138178157050662E+00	   -0.105913299860269E-01	    0.143132147266213E-01	   -0.332665976218830E-01	   -0.555938894773191E+02	    0.183283894152453E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.910140291971002E-01	    0.926771126966354E-01	   -0.334673298877009E-01	   -0.466080227848013E-01	    0.270930857209203E+02	    0.182569332681126E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.152354550859483E+00	    0.489477023572140E-01	   -0.150418414479673E-01	    0.210578663591710E-01	    0.620709873150837E+02	    0.182049803921558E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.105313653803871E+00	    0.886252422695221E-02	    0.572203461476749E-02	    0.573902956800888E-01	    0.588831920689655E+02	    0.181979100114305E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.121198118696256E+00	   -0.534122627696263E-01	    0.235822837189947E-01	   -0.989293823585560E-02	   -0.490871372742830E+02	    0.183260104252625E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.421732152325413E-01	   -0.482135616221091E-01	    0.219514006839145E-01	    0.830535112150002E-01	    0.464565928411936E+02	    0.182184853764866E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.126943396174633E+00	    0.361500039241760E-01	   -0.580288154817543E-02	   -0.717386719086808E-01	   -0.496425324373554E+02	    0.183192362648299E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.863791672453467E-01	    0.941925260645768E-01	   -0.475362531732699E-01	   -0.649974843606844E-01	    0.311873596816009E+02	    0.182490466785978E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.634714939624119E-01	    0.585300163264544E-01	   -0.388147969905507E-01	   -0.532458449344702E-01	    0.267547598441548E+02	    0.182549357701234E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.107559692120039E+00	   -0.412759905929166E-01	    0.205763914102268E-01	    0.584140163666214E-01	    0.533520285177772E+02	    0.182106106716873E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.125128676336146E+00	    0.394652250893196E-01	   -0.988580749976527E-02	   -0.675401195138289E-01	   -0.450459335014038E+02	    0.183146716137728E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.582565921681602E-01	   -0.955217084974009E-01	    0.567012671302293E-01	    0.904844447189085E-01	   -0.334834919526533E+01	    0.182645634289713E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.969976646468805E-01	    0.110229741356032E+00	   -0.515102071586149E-01	   -0.758159134875332E-01	    0.313719623793229E+02	    0.182523013865676E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.131438971800461E+00	    0.456111242708125E-02	    0.102966327691579E-01	   -0.326875863990385E-01	   -0.512948490410494E+02	    0.183287609372584E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.136093610607137E+00	    0.245809168538143E-01	   -0.979477311399357E-03	    0.478827056837003E-01	    0.650282162895184E+02	    0.182024254119284E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.111799338994309E+00	    0.607993824408661E-02	    0.156818198899168E-01	   -0.155291148720841E-01	   -0.463566794164762E+02	    0.183269626850446E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.998921072059309E-02	   -0.759535842730990E-01	    0.509047489633959E-01	    0.646685893461885E-01	    0.147741403036721E+01	    0.182608404571738E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.528563737485902E-01	   -0.798054536484653E-01	    0.477237414465052E-01	    0.940794981723250E-01	    0.342893371613471E+02	    0.182492795905986E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.131740262452165E+00	    0.577127171497261E-01	   -0.195807010791950E-01	    0.112784407261137E-01	    0.542437404516634E+02	    0.182051876137734E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.653535759052447E-01	   -0.366523613047491E-01	    0.314391172034007E-01	    0.385624513273375E-01	   -0.257632062651374E+02	    0.182747837447650E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.140271293248489E+00	   -0.152665222080927E-01	    0.232268810826167E-01	    0.891189493066000E-01	    0.774789129296393E+02	    0.182167930946164E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.149368095282782E+00	    0.500266693139143E-01	   -0.120269711701573E-01	    0.276831155131960E-01	    0.624932730457201E+02	    0.182047037721844E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.543630356794419E-01	   -0.995591641266913E-01	    0.585696099605114E-01	    0.944950371055346E-01	    0.554302832726342E+00	    0.182630135318718E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.302636515615366E-01	    0.638011524952498E-01	   -0.408441348192859E-01	   -0.465510920619591E-01	    0.578020562502581E+01	    0.182640712628412E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.398258014968359E-01	   -0.940461206725644E-01	    0.598199862711087E-01	    0.777473597978890E-01	   -0.926610721911463E+01	    0.182667627148803E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.122873771611734E+00	    0.509855894080139E-02	   -0.592037669161113E-02	    0.314017556854005E-01	    0.594300979351915E+02	    0.181943101440041E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.111384726620801E+00	   -0.103330641021311E-01	    0.243399759420972E-01	   -0.629423108011170E-02	   -0.515327257836163E+02	    0.183384904550721E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.118700271452873E+00	   -0.469836308291261E-01	    0.343470740813750E-01	    0.895011860909609E-01	    0.696678277648441E+02	    0.182110265383173E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.572062180337386E-01	   -0.735429414289778E-01	    0.455232314095361E-01	    0.734291934552446E-01	   -0.864058601189638E+01	    0.182615864060764E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.943465461943336E-01	    0.443496322212389E-02	   -0.172601377838172E-01	    0.599808916336548E-02	    0.476418815541933E+02	    0.182000671276938E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.118070663620834E+00	    0.137870132054316E-01	    0.104093578093075E-01	   -0.254592045827357E-01	   -0.465181712746351E+02	    0.183257496692235E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.370983549825352E-01	   -0.765589117607833E-01	    0.532877506280715E-01	    0.745310726816571E-01	   -0.894012767631625E+01	    0.182625406134562E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.240655500248942E-01	   -0.412819878816699E-01	    0.118163440333654E-01	    0.222301277022978E-01	   -0.121342386128778E+01	    0.182594604567043E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.130967836906399E+00	    0.287565374305447E-01	   -0.138592136292117E-01	    0.217060929944441E-01	    0.587129540673098E+02	    0.181976599606060E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.327192775861116E-01	    0.997405421695070E-01	   -0.543102160549907E-01	   -0.105581674797297E+00	   -0.299306318215804E+01	    0.182666817170940E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.697120174373750E-01	    0.913758553388651E-01	   -0.490142640312047E-01	   -0.733528564245442E-01	    0.258057188524844E+02	    0.182576956566649E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.889446327237712E-01	   -0.607442553003998E-02	   -0.119771584763368E-01	    0.818600349689557E-02	    0.420846621901751E+02	    0.182164395603479E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.664292181461878E-01	   -0.368780688725850E-01	    0.233349225385406E-01	    0.855846727143480E-01	    0.572940925888775E+02	    0.182049915050442E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.125913449431131E-01	   -0.810799408121757E-01	    0.551321295809241E-01	    0.867352777385983E-01	    0.108852100835898E+02	    0.182635368069839E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.132301149218585E+00	    0.424359028979184E-01	   -0.927937417400077E-02	   -0.802683863759058E-01	   -0.515307453643980E+02	    0.183183226894812E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.126043956129695E+00	   -0.248870745034426E-01	    0.227687550644034E-01	    0.747118181890788E-01	    0.674869455542373E+02	    0.182059003048352E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.100486281929530E+00	    0.585431222143418E-01	   -0.359061279684551E-01	   -0.315164218433900E-01	    0.418500225268126E+02	    0.182202036382861E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.111416708072021E+00	   -0.977721470246272E-01	    0.394451933685957E-01	    0.500818125233244E-01	   -0.271825989611955E+02	    0.182881102505306E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.158685315573307E+00	   -0.199525487140047E-01	    0.137607320246062E-01	   -0.515235352335927E-01	   -0.632252242819685E+02	    0.183149516423953E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.312753250859925E-01	    0.835836119146852E-01	   -0.560730160342319E-01	   -0.737001197425979E-01	    0.229137139517543E+02	    0.182608843330101E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.646103962384742E-01	    0.122785113774681E-01	    0.760873224736874E-02	   -0.512094321204112E-01	   -0.349689193966627E+02	    0.183046110132423E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.241389167181532E-01	   -0.791921808591351E-01	    0.560299559862017E-01	    0.702046315402889E-01	   -0.843797856668532E+01	    0.182611004598598E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.685233978824392E-03	    0.626515225463432E-01	   -0.471185640160391E-01	   -0.503183329960972E-01	    0.174348068346636E+02	    0.182681504135473E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.212692886368716E-01	   -0.908481952839409E-01	    0.594618399393022E-01	    0.840377410776297E-01	   -0.225234772151036E+00	    0.182623529639159E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.509425624341773E-01	    0.122164782399435E+00	   -0.623097206130632E-01	   -0.109530983643490E+00	    0.190371614992871E+02	    0.182623078218924E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.109942123505167E+00	   -0.169460227675422E-01	    0.279093718057425E-02	    0.358353037549621E-01	    0.526145482545824E+02	    0.182004403480818E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.138518240908226E+00	    0.395587286805426E-01	   -0.169069958279218E-01	    0.162963414904969E-01	    0.592782683536029E+02	    0.181994799573815E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.756642055377415E-01	   -0.415844548612981E-01	    0.295185124542470E-01	    0.315718288564947E-01	   -0.320712450694426E+02	    0.182931589211677E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.932650336199106E-01	   -0.410924691149385E-01	    0.304201117232374E-01	    0.242800720436792E-01	   -0.421663455869168E+02	    0.183186213638109E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.722627933114583E-01	    0.375131577684857E-01	   -0.321410906274856E-01	   -0.303858214688898E-01	    0.344447672980819E+02	    0.182345714021537E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.661833949009052E-01	   -0.128882585074901E-01	    0.122409567628320E-01	   -0.293472397553668E-01	   -0.312405057163726E+02	    0.182900159616750E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.992382062901142E-01	   -0.608791827543076E-01	    0.444035279208627E-01	    0.937714203104858E-01	    0.588547444238021E+02	    0.182158602383353E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.125295021408081E+00	   -0.473455824343788E-01	    0.336886725229890E-01	    0.942847691560247E-01	    0.745999371850214E+02	    0.182160541260856E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.510668616769147E-01	   -0.470667067995911E-01	    0.333928585746347E-01	    0.377417097344167E-01	    0.695248605586312E+01	    0.182661815257390E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.135590805933347E+00	    0.105909719665681E-01	    0.811361426880826E-02	   -0.400045379452582E-01	   -0.529023066801866E+02	    0.183274204927031E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.557957739265468E-01	    0.112937989721088E+00	   -0.609001037286213E-01	   -0.976204542221583E-01	    0.225868598439809E+02	    0.182604171204304E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.436417522138171E-02	   -0.704387859701939E-02	    0.105369272135897E-02	    0.961626729114246E-02	    0.397785937603147E+01	    0.182657949313381E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.974624552845054E-01	   -0.107738592788486E-01	    0.168978205415973E-01	    0.758133032530039E-01	    0.623926285782287E+02	    0.182000393838422E+00	    0.600000000000000E+01	    0.111748622150701E+02
