 x [cm]	x' [rad]	y [cm]	y' [rad]	Phase [rad]	Kinetic Energy [MeV]	Charge State	Rest Mass [GeV/c2]
   -0.267826466628266E+00	   -0.574481337316093E-02	    0.256607517219013E+00	   -0.427357032296915E-02	    0.249445270069375E+02	    0.182630479208967E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.526483094253670E-01	    0.719203484259788E-02	   -0.896168907181495E+00	   -0.109404643937733E-01	   -0.457531048448347E+02	    0.182628676165919E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.109320927901930E+01	   -0.907454117186126E-02	    0.179615644652897E-01	   -0.913244131354351E-02	    0.113931789069403E+02	    0.182622417680633E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.340352304831995E+00	   -0.635910349882897E-02	    0.231049771691537E+00	   -0.525875733567138E-02	    0.255715187194685E+02	    0.182628854981104E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.859273194269368E-01	    0.393372877516094E-02	   -0.265387382134000E+00	   -0.107832759951909E-02	   -0.271831669410661E+02	    0.182626649610995E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.529578948573125E+00	   -0.121628524640923E-01	    0.938195492784357E+00	    0.616110796707015E-02	    0.537368497977987E+02	    0.182650893798098E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.840261365666139E+00	    0.153379930277938E-01	   -0.972063579511964E+00	   -0.373363373202939E-02	   -0.582984772107215E+02	    0.182622641197838E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.454906872685332E+00	   -0.317166820599142E-03	    0.178127443332730E-01	   -0.521367061285038E-02	   -0.164465241191672E+02	    0.182623520364800E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.893773987523364E+00	    0.728700366817657E-02	   -0.197809374154681E+00	    0.636910070332031E-02	   -0.736435372558081E+01	    0.182628735773349E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.701838637881828E+00	   -0.105877671296125E-01	    0.738124298132820E+00	    0.144171697481380E-03	    0.372079629746599E+02	    0.182626023761401E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.100446874703552E+01	   -0.107564594501978E-01	    0.209451517454213E+00	   -0.552236772475500E-02	    0.252996680580221E+02	    0.182628139725693E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.872548412897541E+00	   -0.135811459178453E-01	    0.713107864689877E+00	    0.236342200676243E-02	    0.487167890540433E+02	    0.182625338307929E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.893316709502509E-01	   -0.591324725173172E-02	    0.806053736611133E+00	    0.110542660638903E-01	    0.408977688563254E+02	    0.182626187672952E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.635468074054549E-01	    0.404466698892656E-02	   -0.549595223096335E+00	   -0.767460623157878E-02	   -0.268443177404289E+02	    0.182624146214394E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.657135645945472E+00	   -0.370726724140104E-02	    0.124011960430866E+00	   -0.697042438534756E-02	   -0.389153372388466E+01	    0.182623058430309E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.270408640156584E+00	   -0.232759387217220E-02	    0.727666726250706E-01	    0.453480501326065E-02	    0.255605101863942E+02	    0.182647585742046E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.220262255526232E+00	    0.249480955317858E-02	   -0.272451866736132E-01	    0.130047782456766E-02	   -0.595571599341981E+01	    0.182624444237334E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.415601787430150E+00	   -0.642650657318291E-02	    0.617743916125832E+00	   -0.639147189052000E-03	    0.230028254357858E+02	    0.182627454272222E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.537658847875046E+00	    0.104344148283476E-01	   -0.806567177394541E+00	   -0.175336521917690E-02	   -0.411340945850579E+02	    0.182624205820048E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.233539223478092E+00	   -0.902061480082330E-02	    0.775579634474920E+00	    0.618911516519527E-02	    0.467146909989560E+02	    0.182625099887090E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.623995302624153E+00	    0.394024849884454E-02	   -0.180472791669095E+00	    0.585979158656936E-02	    0.233689690640359E+01	    0.182624101510598E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.816489804602138E-01	    0.522809439353887E-02	   -0.213307422035510E+00	    0.163644441070299E-02	   -0.284849351563369E+02	    0.182625949255666E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.261098684144291E+00	   -0.309860160559174E-02	    0.386595338108814E+00	    0.573901301848035E-02	    0.304463523247079E+02	    0.182634755841349E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.176405546262013E+00	    0.818229523502532E-02	   -0.783111981590414E+00	   -0.555844669563432E-02	   -0.421550017440949E+02	    0.182623758783862E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.996923052771859E-01	    0.622180393912140E-02	   -0.248459895226601E-01	   -0.488444668573995E-02	   -0.339037371030521E+02	    0.182646900286798E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.430412602990019E+00	    0.641742219232265E-02	   -0.526246583237449E+00	    0.254293210471313E-02	   -0.210783508002401E+02	    0.182624295227640E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.132159820192409E+00	   -0.703689119763431E-02	    0.538558355524069E+00	    0.306657124908905E-02	    0.386814168662840E+02	    0.182623311749452E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.201085662183268E+00	    0.390793579645697E-02	   -0.491382507615859E+00	   -0.590740162281056E-02	   -0.320026633244454E+02	    0.182625830046135E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.605808286015908E+00	   -0.423070915706832E-03	   -0.388418567934209E+00	   -0.909285358486433E-02	   -0.219189099509115E+02	    0.182628765573511E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.689054627081295E+00	   -0.168109244186189E-02	   -0.276887658246929E+00	   -0.878002978263159E-02	   -0.175007680044712E+02	    0.182629570238291E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.243958876381712E+00	    0.682804464377705E-02	   -0.475087475214755E+00	    0.860104797336117E-03	   -0.315198323370979E+02	    0.182627379766487E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.257895293838429E+00	   -0.286948530919608E-02	    0.369137502546286E+00	    0.540291639643054E-02	    0.289954182967994E+02	    0.182627931108570E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.266856655485081E+00	    0.852944106810037E-02	   -0.720226521751979E+00	   -0.290620368307192E-02	   -0.404918759626997E+02	    0.182624742260273E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.595090010023760E+00	    0.970254802160207E-02	   -0.681754658542709E+00	    0.148544943092655E-02	   -0.341760228104357E+02	    0.182626038661482E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.287764201865448E+00	   -0.716497878528890E-02	    0.304388999371653E+00	   -0.259803812352677E-02	    0.328114540525512E+02	    0.182624891273520E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.575477011415260E+00	    0.698982468821350E-02	   -0.531738150221432E+00	    0.230056169109683E-02	   -0.184290303817405E+02	    0.182625904551870E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.973907202103091E+00	   -0.144815448576933E-01	    0.700405216907015E+00	    0.108833802530806E-02	    0.501127817404558E+02	    0.182637080422765E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.600475176439123E+00	   -0.317662415318551E-05	    0.562202307945912E+00	    0.119390234410975E-01	    0.255623044470848E+02	    0.182639926542549E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.210155009471727E+00	   -0.868290512807426E-02	    0.815901396953481E+00	    0.663685268389325E-02	    0.454750363009022E+02	    0.182630926243377E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.584720022111109E-01	   -0.160598278961834E-02	   -0.235436930096844E+00	    0.323124188596647E-02	    0.127285783498771E+02	    0.182625055185071E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.151360121375965E+00	    0.504411906950418E-02	   -0.437213171840781E+00	   -0.453920773563643E-02	   -0.244851380494883E+02	    0.182628258935225E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.589484825178134E+00	    0.747607053272668E-02	   -0.230455932728151E+00	    0.194393615836542E-02	   -0.212430345741937E+02	    0.182624369733375E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.166848299845206E+00	    0.361514427714292E-02	    0.239459747300347E+00	   -0.192861765956242E-02	   -0.150965845596751E+02	    0.182627513877875E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.128583608374847E+00	    0.423558671973887E-02	   -0.102858444870585E+00	   -0.323169882742424E-02	   -0.308197153068369E+02	    0.182624459140968E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.457209838560866E+00	    0.910864920370522E-02	   -0.568745023300076E+00	   -0.366271258664985E-02	   -0.365972780193217E+02	    0.182626470795810E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.506530050194906E+00	    0.832323693685475E-02	   -0.726181265941491E+00	   -0.534231081676825E-03	   -0.299666752661683E+02	    0.182636499276967E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.321040664200755E+00	   -0.171837689339873E-02	    0.240493502133390E+00	    0.366782914513986E-02	    0.239764656969719E+02	    0.182648271193742E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.174216752878474E+00	    0.723998771064225E-02	   -0.547653037208560E-01	   -0.489482627583404E-02	   -0.368637342214926E+02	    0.182629346721086E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.430225539491893E+00	    0.453995934373323E-03	   -0.267898396317983E+00	   -0.505633903069158E-02	   -0.202944298195490E+02	    0.182627498976018E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.879543701366437E+00	   -0.152160631398087E-01	    0.972966446160203E+00	    0.345856305809955E-02	    0.585583722470138E+02	    0.182625889650012E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.315718540728940E+00	   -0.105692645440226E-01	    0.951120609036511E+00	    0.877059884967546E-02	    0.531453812582916E+02	    0.182624295227640E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.173108870715750E+00	   -0.676227304138001E-02	    0.646677572644180E+00	    0.720325653108101E-02	    0.352669393784539E+02	    0.182626306882483E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.628365319029344E+00	   -0.134698780158883E-01	    0.976898545064827E+00	    0.753874453382830E-02	    0.582460182564109E+02	    0.182625830046135E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.110093301096091E-01	    0.496537108920756E-02	   -0.369082489711368E+00	   -0.136300706637759E-02	   -0.307630996783236E+02	    0.182643264404092E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.688483002495868E+00	   -0.704636041991171E-02	    0.424018484392068E+00	   -0.353358913546164E-02	    0.155149629658093E+02	    0.182626888028281E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.336411584047219E+00	   -0.516688406781670E-03	   -0.824458025481047E-01	    0.460994318725805E-02	    0.173835030405555E+02	    0.182633504143936E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.477767499599522E+00	   -0.204235642667618E-02	    0.183585366691327E+00	   -0.525060267520805E-02	   -0.683280404584585E+01	    0.182628139725693E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.420263414337209E-01	    0.552477790989224E-02	   -0.335298909825874E+00	   -0.444096402336999E-03	   -0.315748572557168E+02	    0.182625830046135E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.753869019442154E+00	   -0.127879179919487E-01	    0.851276114527932E+00	    0.198433925995867E-02	    0.487272309368437E+02	    0.182624861469805E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.772537111125039E+00	    0.114854905848974E-01	   -0.693631971798973E+00	    0.438233075125919E-03	   -0.378918209625637E+02	    0.182629704347903E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.104186676076697E+00	    0.737247579746190E-02	   -0.167007844717378E+00	   -0.253952871409912E-02	   -0.408887813456677E+02	    0.182645499577916E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.439884037890388E+00	    0.125288181953374E-02	   -0.171924626183832E+00	   -0.669841905457635E-02	   -0.253327049026057E+02	    0.182622179259795E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.444270193792963E+00	   -0.115102158378568E-02	    0.239251210811412E+00	    0.700464780109267E-02	    0.260971158960736E+02	    0.182624444237334E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.372409232699228E+00	   -0.101003296578651E-01	    0.847097947439974E+00	    0.534538813533525E-02	    0.477483750858674E+02	    0.182639345400304E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.107498728769915E+00	   -0.369399030677732E-02	    0.284231990124894E+00	    0.209864723162989E-02	    0.279360542551237E+02	    0.182624980681112E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.634971815354275E+00	    0.760317650638763E-02	   -0.188971985605681E+00	    0.262488918977122E-02	   -0.201765681979353E+02	    0.182646065823633E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.178138315032320E+00	   -0.434313983641323E-02	    0.507184135346538E+00	    0.655733869077902E-02	    0.346730823086691E+02	    0.182627290360671E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.623381573713468E+00	    0.108065527027124E-01	   -0.793132383932030E+00	   -0.102729676857327E-02	   -0.401925759959493E+02	    0.182640805713064E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.942692352837967E+00	    0.130007691776032E-01	   -0.700716215799699E+00	    0.113395047972243E-02	   -0.401093348599727E+02	    0.182623818387739E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.203237453003330E+00	   -0.555262424967941E-02	    0.461451787004111E+00	   -0.857252691478624E-03	    0.264863187564388E+02	    0.182625993959462E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.371200472274414E+00	    0.124370257987265E-03	   -0.119511015162939E+00	    0.493553821595649E-02	    0.147219379075268E+02	    0.182639658323325E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.382575529062105E+00	    0.259731487386170E-02	   -0.622473499932462E+00	   -0.955583080051203E-02	   -0.311970740387399E+02	    0.182625576725215E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.823308976001190E+00	    0.100711692219252E-01	   -0.309871895247275E+00	    0.297951587142687E-02	   -0.270711304317412E+02	    0.182627603285468E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.476482097984208E+00	   -0.828777196801957E-02	    0.482831777903116E+00	    0.264230212794881E-02	    0.321423817923608E+02	    0.182625457517460E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.170563170866025E+00	    0.424610135160628E-02	   -0.444904010192627E+00	   -0.497216469941397E-02	   -0.331146654037185E+02	    0.182642921679133E+00	    0.600000000000000E+01	    0.111748622150701E+02
